fragment_description,3rd Ventricle,4th Ventricle,Right Accumbens Area,Left Accumbens Area,Right Amygdala,Left Amygdala,Brain Stem,Right Caudate,Left Caudate,Right Cerebellum Exterior,Left Cerebellum Exterior,Right Cerebellum White Matter,Left Cerebellum White Matter,Right Cerebral White Matter,Left Cerebral White Matter,CSF,Right Hippocampus,Left Hippocampus,Right Inf Lat Vent,Left Inf Lat Vent,Right Lateral Ventricle,Left Lateral Ventricle,Right Pallidum,Left Pallidum,Right Putamen,Left Putamen,Right Thalamus Proper,Left Thalamus Proper,Right Ventral DC,Left Ventral DC,Cerebellar Vermal Lobules I-V,Cerebellar Vermal Lobules VI-VII,Cerebellar Vermal Lobules VIII-X,Left Basal Forebrain,Right Basal Forebrain,Right ACgG anterior cingulate gyrus,Left ACgG anterior cingulate gyrus,Right AIns anterior insula,Left AIns anterior insula,Right AOrG anterior orbital gyrus,Left AOrG anterior orbital gyrus,Right AnG angular gyrus,Left AnG angular gyrus,Right Calc calcarine cortex,Left Calc calcarine cortex,Right CO central operculum,Left CO central operculum,Right Cun cuneus,Left Cun cuneus,Right Ent entorhinal area,Left Ent entorhinal area,Right FO frontal operculum,Left FO frontal operculum,Right FRP frontal pole,Left FRP frontal pole,Right FuG fusiform gyrus,Left FuG fusiform gyrus,Right GRe gyrus rectus,Left GRe gyrus rectus,Right IOG inferior occipital gyrus,Left IOG inferior occipital gyrus,Right ITG inferior temporal gyrus,Left ITG inferior temporal gyrus,Right LiG lingual gyrus,Left LiG lingual gyrus,Right LOrG lateral orbital gyrus,Left LOrG lateral orbital gyrus,Right MCgG middle cingulate gyrus,Left MCgG middle cingulate gyrus,Right MFC medial frontal cortex,Left MFC medial frontal cortex,Right MFG middle frontal gyrus,Left MFG middle frontal gyrus,Right MOG middle occipital gyrus,Left MOG middle occipital gyrus,Right MOrG medial orbital gyrus,Left MOrG medial orbital gyrus,Right MPoG postcentral gyrus medial segment,Left MPoG postcentral gyrus medial segment,Right MPrG precentral gyrus medial segment,Left MPrG precentral gyrus medial segment,Right MSFG superior frontal gyrus medial segment,Left MSFG superior frontal gyrus medial segment,Right MTG middle temporal gyrus,Left MTG middle temporal gyrus,Right OCP occipital pole,Left OCP occipital pole,Right OFuG occipital fusiform gyrus,Left OFuG occipital fusiform gyrus,Right OpIFG opercular part of the inferior frontal gyrus,Left OpIFG opercular part of the inferior frontal gyrus,Right OrIFG orbital part of the inferior frontal gyrus,Left OrIFG orbital part of the inferior frontal gyrus,Right PCgG posterior cingulate gyrus,Left PCgG posterior cingulate gyrus,Right PCu precuneus,Left PCu precuneus,Right PHG parahippocampal gyrus,Left PHG parahippocampal gyrus,Right PIns posterior insula,Left PIns posterior insula,Right PO parietal operculum,Left PO parietal operculum,Right PoG postcentral gyrus,Left PoG postcentral gyrus,Right POrG posterior orbital gyrus,Left POrG posterior orbital gyrus,Right PP planum polare,Left PP planum polare,Right PrG precentral gyrus,Left PrG precentral gyrus,Right PT planum temporale,Left PT planum temporale,Right SCA subcallosal area,Left SCA subcallosal area,Right SFG superior frontal gyrus,Left SFG superior frontal gyrus,Right SMC supplementary motor cortex,Left SMC supplementary motor cortex,Right SMG supramarginal gyrus,Left SMG supramarginal gyrus,Right SOG superior occipital gyrus,Left SOG superior occipital gyrus,Right SPL superior parietal lobule,Left SPL superior parietal lobule,Right STG superior temporal gyrus,Left STG superior temporal gyrus,Right TMP temporal pole,Left TMP temporal pole,Right TrIFG triangular part of the inferior frontal gyrus,Left TrIFG triangular part of the inferior frontal gyrus,Right TTG transverse temporal gyrus,Left TTG transverse temporal gyrus,Total Cerebral Grey Matter,Right Cerebral Grey Matter,Left Cerebral Grey Matter,Total Cerebral White Matter
F-Volume-age:series:22.7758,0.0005582241,0.0011186273,0.0003005212,0.0003373522,0.0005528847,0.0005577746,0.0106322101,0.0022200137,0.0021558402,0.0302678729,0.0303114274,0.0081596761,0.0083482742,0.1356377806,0.1331473369,0.0006293026,0.0020834638,0.0019658224,0.0003221528,0.0002678972,0.0052836014,0.0061085793,0.0007258948,0.000715368,0.0032006797,0.0033133842,0.0048891111,0.0050421027,0.0027127016,0.002805274,0.0029900917,0.0014288574,0.001664046,0.0002851733,0.000286052,0.0027999155,0.0031837564,0.0026135511,0.0027549166,0.0012907878,0.0011404734,0.0071233927,0.0064210762,0.0021556077,0.0022171136,0.0025407882,0.002587588,0.0031017866,0.0029991406,0.0010557603,0.0010575574,0.0013405518,0.0013362388,0.0026563901,0.0024461765,0.0047806958,0.0046916597,0.0015473727,0.0015695726,0.0043188621,0.0043108214,0.007473565,0.0074940606,0.0051058229,0.0047708846,0.0015961042,0.0017157968,0.0032098878,0.0032682701,0.0013131931,0.0013092816,0.0130728743,0.0133281782,0.0035835334,0.0042514445,0.0027757576,0.0029309219,0.000723913,0.0007384992,0.0017315236,0.0017575781,0.0055090051,0.0047715356,0.0096975629,0.0095849043,0.0018707428,0.0023612472,0.0026870447,0.0027387469,0.0023928603,0.0023016712,0.0010816565,0.0010953432,0.0026953929,0.0029323213,0.0070615857,0.0071374802,0.0018175108,0.0019488082,0.0014555573,0.001460688,0.0014355258,0.0015395439,0.0069884295,0.0080367391,0.0015663158,0.0017242744,0.0013027087,0.001418061,0.0084784366,0.0088048254,0.001265983,0.0013072181,0.0008149693,0.0008253136,0.0101726803,0.0104162785,0.0035980203,0.0036756461,0.0056013255,0.0061705841,0.0028723046,0.0024661626,0.0069717087,0.0070520468,0.0049478169,0.004898108,0.0051905883,0.0050504247,0.0025163151,0.0027222929,0.0009544919,0.0010067694,0.3947356326,0.1958286207,0.1989070119,0.2687851175
F-Volume-age:series:22.8148,0.0005648773,0.0011339261,0.000298999,0.0003367936,0.0005510088,0.000555674,0.0105822877,0.0022127853,0.0021518898,0.0303191747,0.0303582551,0.0081373769,0.0083352435,0.1350175655,0.1323912332,0.0006405106,0.0020784037,0.0019588484,0.0003281452,0.0002741258,0.005322504,0.0062188774,0.000722708,0.0007108219,0.0031942109,0.0033051375,0.0048671158,0.0050169615,0.0027004846,0.0027907243,0.0029976011,0.0014281398,0.0016609331,0.000284229,0.0002845994,0.002783028,0.0031630782,0.002605577,0.0027520084,0.0012856258,0.0011371826,0.0070931096,0.006407791,0.0021466024,0.0021988871,0.002520065,0.0025708629,0.0030799332,0.0029814669,0.0010509645,0.0010528863,0.0013327228,0.0013281414,0.0026424211,0.0024370133,0.004766191,0.0046824288,0.001542662,0.0015644522,0.0042896107,0.0043014806,0.0074430974,0.0074779392,0.0051009207,0.0047717197,0.0015908371,0.0017088938,0.0031858599,0.0032421502,0.001308616,0.0013025372,0.0129932587,0.0132712844,0.0035596732,0.0042299264,0.0027652998,0.002920217,0.0007225976,0.0007344346,0.0017280422,0.0017537832,0.0054777434,0.004739013,0.0096383714,0.009554018,0.0018588188,0.0023548774,0.0026871348,0.0027334634,0.0023719451,0.0022889168,0.0010777593,0.0010903937,0.0026851599,0.0029202603,0.0070467423,0.0071140884,0.0018158279,0.0019447839,0.0014532786,0.0014585814,0.0014323075,0.0015269895,0.0069868017,0.0080350645,0.0015581724,0.0017172021,0.0012990584,0.0014124851,0.0084580176,0.0087764697,0.0012604022,0.0012945239,0.0008115412,0.0008208444,0.0101520285,0.0104016973,0.0035791799,0.0036596433,0.0055788855,0.0061449506,0.0028433969,0.0024344883,0.0069419103,0.0070154012,0.0049127982,0.0048620542,0.0051593097,0.0050262347,0.0025054655,0.0027097371,0.0009493906,0.000999331,0.3931256373,0.1949881082,0.198137529,0.2674087986
F-Volume-age:series:22.8513,0.000570487,0.0011477143,0.0002980915,0.0003366917,0.0005500859,0.0005542463,0.010535973,0.0022055614,0.0021477223,0.0303502722,0.0303944388,0.008129884,0.008335638,0.1346869707,0.1318657096,0.0006503783,0.0020744007,0.00195323,0.0003310389,0.0002797744,0.0053791884,0.0063362901,0.0007211844,0.0007083583,0.0031927416,0.0033016553,0.0048528622,0.00499824,0.0026910315,0.002779604,0.0029981673,0.001425993,0.0016599333,0.0002838736,0.0002839612,0.0027749567,0.0031518468,0.0026083422,0.0027541009,0.001281737,0.0011326577,0.0070764837,0.0064116501,0.0021435369,0.0021851281,0.0025116107,0.0025629332,0.0030724242,0.0029779798,0.0010485718,0.0010506376,0.0013278883,0.0013211523,0.0026336755,0.0024310453,0.0047617309,0.0046804066,0.0015404489,0.0015609482,0.00427536,0.0042880011,0.0074241219,0.0074559048,0.005103307,0.0047780189,0.0015865568,0.0017018395,0.0031707103,0.0032277941,0.0013079446,0.0013011117,0.0129276063,0.0132413004,0.0035405814,0.0042160199,0.0027572793,0.002907094,0.0007229357,0.0007344087,0.0017314429,0.0017573969,0.0054583838,0.0047224573,0.009578684,0.0095331593,0.001853658,0.0023435695,0.0026934488,0.0027267366,0.0023484195,0.0022789684,0.0010755563,0.0010859593,0.0026774628,0.0029124605,0.007053708,0.0071118487,0.0018113521,0.00194211,0.0014532172,0.0014587226,0.0014315587,0.0015179086,0.0069910224,0.0080469459,0.001552628,0.0017114259,0.001296514,0.0014096456,0.0084537518,0.0087554412,0.0012552557,0.0012839268,0.0008100886,0.0008190093,0.0101654661,0.0103898232,0.0035727977,0.0036563447,0.0055663804,0.0061257815,0.0028219553,0.0024105815,0.0069427312,0.0069958072,0.0048805738,0.0048348646,0.0051346335,0.0050118991,0.0024970076,0.002701196,0.0009467684,0.0009955798,0.3921973681,0.1945221094,0.1976752587,0.2665526803
F-Volume-age:series:22.8851,0.0005763239,0.0011596244,0.0002978988,0.0003370537,0.0005480559,0.0005521133,0.0104903195,0.0022040249,0.0021476989,0.0303542562,0.0304237311,0.0081279803,0.0083436226,0.1344428036,0.131649894,0.0006603093,0.0020665051,0.0019459438,0.0003331156,0.0002847098,0.0054353209,0.006433164,0.0007167813,0.0007070795,0.0031905342,0.0032983427,0.0048393784,0.0049832231,0.0026796054,0.0027717656,0.0029939662,0.0014214604,0.0016583967,0.0002836098,0.0002837119,0.0027621907,0.003141716,0.0026114706,0.0027544542,0.0012783669,0.0011268773,0.0070775687,0.0064196559,0.0021488101,0.0021771669,0.0025081384,0.0025556553,0.0030782633,0.0029853528,0.0010475439,0.0010474591,0.0013239475,0.0013137503,0.0026314585,0.0024294836,0.004764433,0.0046765286,0.0015420764,0.0015602805,0.0042770661,0.0042883549,0.0074215042,0.0074268482,0.0051186374,0.004781999,0.0015832692,0.0016934829,0.0031564295,0.0032172943,0.0013073605,0.0013004989,0.0128783371,0.0132211141,0.0035364458,0.0042120741,0.0027544056,0.0028962966,0.0007219621,0.0007350723,0.001731667,0.0017593647,0.0054371834,0.0047049729,0.009536283,0.0095168787,0.0018587833,0.0023432833,0.0027059713,0.0027285526,0.0023314289,0.0022753021,0.0010767358,0.0010793429,0.0026724209,0.0029049381,0.0070614282,0.00711135,0.0018113711,0.001939417,0.0014530161,0.0014570115,0.0014304352,0.0015105846,0.0069985998,0.0080611884,0.0015506268,0.0017070046,0.0012952361,0.001407549,0.0084387566,0.0087445677,0.0012515105,0.0012764577,0.0008100363,0.0008173019,0.0102025261,0.0103921788,0.0035675336,0.0036427561,0.0055607021,0.0061186629,0.0028158669,0.0024004521,0.0069557294,0.0069772411,0.0048678725,0.0048164754,0.005120938,0.0049974241,0.0024922309,0.0026982516,0.0009462003,0.0009940616,0.3917080891,0.1943371692,0.19737092,0.2660926976
F-Volume-age:series:22.9155,0.0005816127,0.0011667228,0.0002980049,0.0003375543,0.0005467918,0.000550615,0.0104588106,0.0022042144,0.0021486511,0.0304004773,0.0304937375,0.0081432134,0.0083679468,0.1339799741,0.1312452481,0.0006693035,0.0020637954,0.0019409962,0.0003390147,0.0002891896,0.0054723246,0.0064677425,0.0007124044,0.0007053393,0.0031868556,0.0032924331,0.0048312173,0.0049734815,0.0026704184,0.0027651978,0.0029970494,0.0014195291,0.0016614474,0.0002835718,0.0002835735,0.0027512412,0.0031313076,0.0026202087,0.0027573995,0.00127768,0.0011240489,0.0070720735,0.0064228391,0.002156276,0.0021739826,0.0025028501,0.0025503086,0.0030900745,0.0029997657,0.0010482723,0.0010448991,0.0013197161,0.001306934,0.0026300723,0.0024295672,0.0047764545,0.0046787752,0.0015428459,0.0015596751,0.0042865395,0.0042887582,0.0074414844,0.0074030007,0.0051370551,0.0047909866,0.0015820661,0.001687357,0.0031437141,0.0032100588,0.0013058298,0.0012996448,0.0128448847,0.0132179033,0.0035312978,0.0042245022,0.0027528048,0.0028873384,0.0007236734,0.0007348888,0.0017341996,0.0017563861,0.0054179283,0.0046946209,0.0094999626,0.0094923788,0.0018682021,0.0023443589,0.0027211779,0.0027336623,0.0023181575,0.0022753035,0.0010764085,0.0010721464,0.0026636858,0.0028973032,0.007066954,0.0071027809,0.0018145376,0.001939141,0.0014545575,0.0014569543,0.0014231833,0.0015064069,0.0070087468,0.0080754356,0.0015494907,0.0017015157,0.0012944595,0.0014068499,0.0084261575,0.0087370171,0.0012436038,0.0012734253,0.0008097188,0.0008154033,0.010233475,0.0103883069,0.003564762,0.0036285148,0.0055479555,0.0061152313,0.0028167904,0.0024021572,0.0069673497,0.0069616809,0.0048496055,0.0048062818,0.0051187646,0.0049912774,0.0024875032,0.00269587,0.0009435392,0.0009938257,0.3914412854,0.1942552659,0.1971860195,0.2652252222
F-Volume-age:series:22.9435,0.0005909438,0.0011827571,0.0002974719,0.0003373495,0.0005453288,0.0005488949,0.0104108089,0.0022043609,0.0021498708,0.0304297327,0.0305347265,0.0081467501,0.008375251,0.1337921506,0.1311329109,0.0006825551,0.002061112,0.0019383522,0.0003435367,0.0002956216,0.0056235268,0.0066339242,0.0007093333,0.000705124,0.0031778645,0.0032839425,0.0048205173,0.0049623677,0.0026588866,0.0027571552,0.0029953639,0.0014131288,0.0016626394,0.0002830174,0.0002829095,0.0027403806,0.0031224826,0.0026315243,0.002764427,0.0012760554,0.0011194884,0.0070650012,0.0064171823,0.0021655847,0.0021779838,0.0024985036,0.0025473119,0.0031031525,0.0030169057,0.0010489944,0.0010426162,0.0013179431,0.0013038258,0.0026310431,0.0024321907,0.0047882898,0.0046813919,0.0015437097,0.0015595505,0.0042966206,0.00428855,0.0074514064,0.0073786696,0.0051560103,0.0048008379,0.0015807144,0.0016830369,0.0031235059,0.0031977715,0.0013023352,0.0012984749,0.0128035459,0.013217155,0.0035279488,0.0042373195,0.002751073,0.0028772315,0.0007225557,0.0007324218,0.0017320548,0.0017502348,0.0053980893,0.0046886373,0.0094628775,0.0094644286,0.0018828579,0.0023452529,0.0027390263,0.0027406136,0.0023077857,0.0022729408,0.0010768093,0.0010679101,0.0026525573,0.0028846086,0.0070555378,0.0070765825,0.0018188486,0.001942353,0.0014546559,0.0014565987,0.0014134098,0.0015025108,0.0070072655,0.0080685001,0.0015486542,0.0016950369,0.0012922715,0.0014068283,0.008416968,0.0087162975,0.0012346347,0.0012711473,0.0008087456,0.0008133487,0.0102725982,0.0103846223,0.0035627493,0.0036193965,0.0055398003,0.0060975752,0.0028209364,0.0024057158,0.0069763184,0.0069446827,0.0048307884,0.0047937758,0.0051098024,0.00498369,0.0024894811,0.0026984902,0.0009386233,0.0009947698,0.3910772794,0.1941279388,0.1969493406,0.2649250614
F-Volume-age:series:22.9693,0.0005983966,0.0012019338,0.000296565,0.0003368101,0.0005450879,0.0005477648,0.0103760842,0.0022029107,0.0021509809,0.0304186245,0.0305201618,0.0081521623,0.0083778381,0.1336032325,0.1310379906,0.0006943182,0.0020609962,0.0019383344,0.000348498,0.0003000942,0.0057477677,0.0067836012,0.0007054436,0.0007044504,0.0031606184,0.0032683301,0.0048119673,0.0049545151,0.002648307,0.0027503107,0.0029855305,0.0014059371,0.0016635345,0.000282339,0.0002821684,0.0027353724,0.0031206725,0.0026366245,0.0027623383,0.0012719443,0.0011143855,0.0070689188,0.0064102805,0.0021756504,0.0021824991,0.0024993523,0.0025442587,0.0031221551,0.0030403349,0.0010512609,0.001040303,0.0013171723,0.0013009694,0.002627573,0.0024347318,0.0047983082,0.0046879715,0.001542502,0.0015597077,0.0043090661,0.0042859115,0.007469689,0.0073604505,0.0051693023,0.0048103492,0.0015801928,0.0016774336,0.0031101357,0.0031946826,0.00129916,0.0012991213,0.0127591333,0.0132303965,0.0035293099,0.0042481408,0.0027453907,0.0028669394,0.0007210113,0.0007334003,0.0017303937,0.0017509898,0.0053853637,0.0046912264,0.009438594,0.0094412081,0.0018965388,0.0023465509,0.0027514991,0.002744123,0.002306921,0.0022701223,0.0010787834,0.0010640815,0.002644064,0.0028749578,0.0070437565,0.0070592981,0.0018235648,0.0019461959,0.0014519716,0.0014530379,0.0014119656,0.001502862,0.0069908827,0.0080567117,0.0015488683,0.0016907647,0.0012929458,0.0014053348,0.0084234513,0.008694693,0.0012308534,0.0012722391,0.0008067693,0.0008118606,0.010306,0.0103857167,0.0035705578,0.0036143821,0.0055345083,0.0060983657,0.002830773,0.0024138956,0.006984475,0.0069421656,0.0048204086,0.0047823619,0.0051062707,0.004973763,0.0024921101,0.0027059013,0.0009385148,0.0009972759,0.3909232947,0.1940942657,0.196829029,0.2646412231
F-Volume-age:series:22.9935,0.0006068591,0.0012204789,0.0002954789,0.0003357729,0.0005437896,0.0005460564,0.0103243654,0.002198165,0.0021463515,0.0303821748,0.0304776603,0.0081489896,0.0083692261,0.1330510343,0.1305792117,0.0007066043,0.002053614,0.0019344956,0.0003485082,0.0003033795,0.0058717218,0.0069255252,0.0006984408,0.0007002791,0.003134775,0.0032421662,0.0047942558,0.0049360284,0.0026317522,0.0027364716,0.0029757533,0.0013981759,0.0016614202,0.000281257,0.0002813099,0.0027339497,0.0031147699,0.0026374553,0.0027551027,0.0012681823,0.001110277,0.0070597316,0.0063951371,0.0021742821,0.0021811919,0.0024998979,0.0025374164,0.0031301739,0.0030521019,0.0010526183,0.0010372931,0.0013135635,0.0012988087,0.0026269121,0.0024383801,0.0047995871,0.0046852811,0.0015408482,0.0015572265,0.0043094749,0.004282281,0.0074759738,0.0073313901,0.0051713683,0.0048046604,0.0015811983,0.0016725809,0.0031014408,0.0031928957,0.0012945869,0.0012981134,0.0127083444,0.0132259469,0.0035265896,0.004246968,0.0027382999,0.0028554423,0.0007169621,0.0007341926,0.0017223716,0.0017438219,0.0053651699,0.0046895776,0.0094024565,0.0094027654,0.0019051467,0.0023409324,0.002759633,0.0027431342,0.0023060835,0.0022695621,0.001080351,0.0010599238,0.0026350539,0.0028649038,0.0070213131,0.0070268352,0.0018227668,0.0019459077,0.0014492647,0.0014492679,0.0014144823,0.0015052007,0.0069608313,0.0080210085,0.0015495977,0.0016866399,0.0012923032,0.0014029733,0.0084221638,0.0086531871,0.0012297154,0.0012750775,0.0008033229,0.0008090511,0.0103361094,0.010363254,0.0035726272,0.0036086352,0.0055197767,0.0060983923,0.0028359041,0.0024163474,0.0069725044,0.0069097787,0.0048120167,0.0047725883,0.0051025956,0.0049595926,0.0024832822,0.0027120525,0.0009388901,0.0010000435,0.3902055468,0.1938087031,0.1963968437,0.263630246
F-Volume-age:series:23.0161,0.0006142664,0.0012341574,0.0002955433,0.0003340592,0.0005474334,0.000549227,0.0102330158,0.0021840244,0.0021247006,0.0303873784,0.0304175931,0.0080977666,0.0083123455,0.1327112938,0.1303054594,0.0007154227,0.0020483614,0.0019315368,0.0003489601,0.0003043789,0.0059887278,0.0070367251,0.0006929896,0.0006984112,0.0031228865,0.0032271616,0.0047600623,0.0049088456,0.0026176447,0.0027211578,0.0029740183,0.0013941386,0.0016585483,0.0002811336,0.00028211,0.0027275444,0.0031087256,0.0026526948,0.0027613539,0.0012711704,0.0011106461,0.0070522552,0.0063691307,0.0021688041,0.0021801055,0.0025106581,0.0025421577,0.0031370905,0.0030655332,0.0010595199,0.0010391938,0.0013175307,0.0013053037,0.0026336755,0.002447018,0.0048055074,0.0046858913,0.0015440959,0.0015591636,0.004318893,0.0042873628,0.0075019386,0.0073295915,0.0051727092,0.0048024923,0.0015880264,0.0016751656,0.0030805526,0.0031748712,0.0012931823,0.0013006605,0.0127392934,0.0133035242,0.0035190739,0.0042456283,0.0027455242,0.002855729,0.0007142318,0.0007369472,0.0017188498,0.0017419948,0.0053648435,0.0047011486,0.0094070857,0.0094015838,0.0019158282,0.0023371328,0.0027711282,0.0027503052,0.0023242023,0.0022908391,0.0010840701,0.0010617048,0.0026131394,0.0028479823,0.0069809823,0.0069833471,0.0018271274,0.0019519366,0.0014494145,0.0014464918,0.0014150233,0.0015102356,0.0069686522,0.008015814,0.0015577843,0.0016915101,0.0012947283,0.0014059703,0.0084774208,0.0086634755,0.0012308732,0.0012775216,0.0008018357,0.0008073734,0.010412062,0.0103980778,0.0035846124,0.0036119396,0.0055343344,0.0061312186,0.0028439939,0.0024217711,0.0069589517,0.0068846793,0.0048284008,0.0047885017,0.005116561,0.0049764358,0.0024829271,0.0027330813,0.000938625,0.0010009719,0.3905039596,0.1940075093,0.1964964503,0.2630167532
F-Volume-age:series:23.0396,0.0006152262,0.0012306671,0.0002960713,0.0003328972,0.0005514164,0.0005530212,0.0101563637,0.0021651131,0.002099194,0.0303739961,0.0303427548,0.0080456326,0.0082527722,0.1327379992,0.1304112198,0.0007172229,0.00204378,0.0019290057,0.0003471774,0.0003021881,0.006012199,0.0070166438,0.000689783,0.0006980406,0.0031175547,0.003220698,0.0047320052,0.004888491,0.0026068157,0.002709821,0.0029654786,0.0013915962,0.001654527,0.0002812847,0.0002831529,0.0027218265,0.0031144538,0.0026623188,0.0027629938,0.0012771049,0.0011146271,0.0070374622,0.0063428347,0.0021631642,0.0021740616,0.0025200093,0.00254681,0.0031410985,0.0030751371,0.0010660828,0.0010415264,0.001317051,0.0013071578,0.0026442321,0.0024577633,0.0048097906,0.0046737098,0.0015483712,0.00156326,0.0043244428,0.0042819781,0.0075177791,0.0073136392,0.0051646135,0.0047931584,0.0015963357,0.0016807767,0.0030599332,0.0031602148,0.0012952548,0.0013059293,0.0127835681,0.0133768253,0.0035111805,0.0042353995,0.0027570894,0.0028612407,0.0007118153,0.0007378043,0.0017172636,0.0017421881,0.0053853012,0.0047285485,0.0093979978,0.0093960235,0.0019291417,0.0023316293,0.0027766124,0.0027513055,0.0023381387,0.0023053382,0.0010866483,0.0010618193,0.002591177,0.0028359033,0.0069416583,0.0069562929,0.0018302226,0.0019554839,0.0014471582,0.0014425903,0.0014150756,0.0015120036,0.0069734046,0.0080006391,0.0015666664,0.001694246,0.0012957806,0.0014089347,0.0085296284,0.0086663488,0.0012323788,0.0012789182,0.0008021808,0.0008080185,0.0104657649,0.0104061238,0.0036022828,0.0036223782,0.0055428216,0.0061685838,0.0028480931,0.0024281289,0.0069373113,0.0068669338,0.0048480436,0.0048027651,0.0051308829,0.0049917734,0.0024828098,0.0027460567,0.0009377131,0.0009996192,0.3907107241,0.1941665064,0.1965442177,0.263149219
F-Volume-age:series:23.0638,0.0006194606,0.0012312573,0.0002965058,0.0003313427,0.0005560985,0.0005573862,0.0101017308,0.002151648,0.00207841,0.0304221219,0.0303249633,0.0080032711,0.0082023352,0.1329477134,0.130703308,0.0007182471,0.0020419707,0.0019292515,0.0003456733,0.0002983769,0.0060404412,0.007022618,0.0006876859,0.0006987676,0.003114475,0.0032163304,0.0047091794,0.0048725099,0.0026020419,0.0027043759,0.0029648148,0.0013902061,0.0016541139,0.0002813732,0.0002842957,0.0027225998,0.0031257566,0.0026733994,0.0027684912,0.0012824134,0.0011206526,0.0070287774,0.0063333705,0.0021585455,0.0021691371,0.0025394882,0.002560353,0.0031501193,0.0030895298,0.0010744793,0.0010450805,0.0013205052,0.0013135531,0.0026590121,0.0024712079,0.0048202412,0.0046694223,0.001554112,0.0015690127,0.004338459,0.0042761113,0.007539632,0.0073111241,0.0051663414,0.0047938795,0.0016036484,0.0016892533,0.0030492039,0.0031498139,0.0012972391,0.0013113892,0.0128475936,0.0134634693,0.0035085974,0.0042263844,0.002767989,0.0028682628,0.000708583,0.0007374289,0.0017183808,0.0017413969,0.0054166405,0.0047679636,0.0094065428,0.0094102013,0.0019440749,0.0023294742,0.0027843352,0.0027531838,0.0023608149,0.0023215302,0.001088206,0.0010649356,0.0025767118,0.0028331497,0.006912096,0.0069540448,0.0018357991,0.0019624071,0.0014459854,0.0014392955,0.0014221524,0.0015161955,0.0070020275,0.0080061858,0.0015740795,0.0016971727,0.0012987276,0.0014125862,0.0086069268,0.0086934329,0.0012392213,0.0012822338,0.0008020509,0.0008089068,0.010524371,0.0104292989,0.0036252778,0.0036392562,0.0055648268,0.0062218173,0.0028580973,0.0024379769,0.0069242671,0.006869352,0.0048834566,0.0048282926,0.0051622591,0.0050176992,0.0024838414,0.0027625963,0.0009391822,0.0009995202,0.3915877705,0.1946523108,0.1969354597,0.2636510214
F-Volume-age:series:23.0882,0.0006236136,0.0012228787,0.000297651,0.0003302945,0.0005606654,0.0005614284,0.0100531725,0.0021387676,0.0020584999,0.0304172172,0.0302650201,0.0079619472,0.0081513299,0.1331639802,0.1310438724,0.0007168472,0.0020385379,0.0019287888,0.0003448001,0.0002944465,0.0060765096,0.0070178704,0.000685631,0.0006994907,0.0031124578,0.003213873,0.0046895106,0.0048612368,0.0025982945,0.0027006036,0.0029612496,0.0013872105,0.0016524824,0.0002820004,0.0002858305,0.0027232013,0.0031336077,0.0026850711,0.0027760666,0.0012912493,0.0011290552,0.0070211329,0.0063281484,0.0021609909,0.0021719973,0.0025575045,0.0025726163,0.0031607575,0.0031000992,0.0010824876,0.0010487326,0.0013263928,0.0013199543,0.0026734495,0.0024849802,0.0048270092,0.004660983,0.0015598054,0.0015770897,0.0043551462,0.0042774512,0.0075719985,0.0073190287,0.0051613025,0.0047882744,0.001612909,0.0017010203,0.0030382795,0.0031413982,0.0012984671,0.001315874,0.0129294579,0.0135778221,0.0035131715,0.0042219876,0.0027822437,0.002880586,0.0007058248,0.0007364946,0.001720878,0.001741944,0.0054469067,0.0048010858,0.0094344024,0.0094434556,0.0019579454,0.0023298186,0.0027891652,0.0027561953,0.0023877566,0.0023389898,0.0010910303,0.0010693337,0.0025664236,0.0028332465,0.006887272,0.0069633134,0.0018384383,0.0019669666,0.0014442623,0.0014358134,0.0014215928,0.0015175812,0.0070183306,0.008013862,0.0015849774,0.0017032405,0.001300242,0.0014157105,0.0086711046,0.0087284717,0.0012429248,0.0012842333,0.0008025804,0.0008110566,0.0105995017,0.0104663718,0.0036463827,0.0036586068,0.0055894919,0.0062582284,0.0028748306,0.0024520751,0.0069267315,0.0068776302,0.0049246228,0.0048613776,0.0051892494,0.0050494919,0.0024870952,0.0027770062,0.0009393262,0.0010001836,0.3926834381,0.195224834,0.1974586041,0.2642078526
